DataExtractDate,ReportPeriod,Terminal,Arrival_Departure,Domestic_International,Passenger_Count
04/18/2018 03:12:41 PM,05/01/2016 12:00:00 AM,T6,Arrival,International,10634
02/28/2020 08:21:30 AM,01/01/2020 12:00:00 AM,TBIT,Arrival,International,739444
04/18/2018 03:12:41 PM,04/01/2008 12:00:00 AM,T3,Arrival,Domestic,146895
04/18/2018 03:12:41 PM,07/01/2012 12:00:00 AM,T5,Departure,International,32412
04/18/2018 03:12:41 PM,10/01/2014 12:00:00 AM,T2,Departure,Domestic,38683
04/18/2018 03:12:41 PM,03/01/2008 12:00:00 AM,T4,Arrival,Domestic,391934
04/18/2018 03:12:41 PM,09/01/2013 12:00:00 AM,T6,Arrival,Domestic,277103
04/18/2018 03:12:41 PM,01/01/2018 12:00:00 AM,TBIT,Arrival,Domestic,7050
04/18/2018 03:12:41 PM,10/01/2010 12:00:00 AM,T5,Departure,International,17858
04/18/2018 03:12:41 PM,08/01/2014 12:00:00 AM,T6,Arrival,International,11267
04/18/2018 03:12:41 PM,09/01/2015 12:00:00 AM,T8,Arrival,Domestic,180477
11/10/2019 06:01:31 AM,10/01/2019 12:00:00 AM,TBIT,Arrival,Domestic,6423
04/18/2018 03:12:41 PM,07/01/2006 12:00:00 AM,T2,Arrival,Domestic,120213
04/18/2018 03:12:41 PM,01/01/2015 12:00:00 AM,T5,Arrival,International,73922
04/18/2018 03:12:41 PM,01/01/2013 12:00:00 AM,T5,Departure,International,13734
04/18/2018 03:12:41 PM,08/01/2016 12:00:00 AM,TBIT,Arrival,International,696887
04/18/2018 03:12:41 PM,11/01/2009 12:00:00 AM,Miscellaneous Terminal,Arrival,International,15
04/18/2018 03:12:41 PM,12/01/2011 12:00:00 AM,T1,Arrival,Domestic,376555
04/18/2018 03:12:41 PM,06/01/2012 12:00:00 AM,T3,Arrival,Domestic,185367
04/18/2018 03:12:41 PM,02/01/2017 12:00:00 AM,T7,Arrival,International,48924
04/18/2018 03:12:41 PM,03/01/2015 12:00:00 AM,T2,Arrival,Domestic,35256
04/18/2018 03:12:41 PM,06/01/2011 12:00:00 AM,T4,Departure,Domestic,436378
04/18/2018 03:12:41 PM,07/01/2009 12:00:00 AM,T2,Arrival,Domestic,26829
04/18/2018 03:12:41 PM,11/01/2012 12:00:00 AM,Miscellaneous Terminal,Arrival,International,11
04/18/2018 03:12:41 PM,06/01/2012 12:00:00 AM,TBIT,Departure,International,387425
04/18/2018 03:12:41 PM,11/01/2010 12:00:00 AM,T7,Arrival,International,23297
04/18/2018 03:12:41 PM,01/01/2009 12:00:00 AM,T5,Arrival,Domestic,150929
04/18/2018 03:12:41 PM,04/01/2014 12:00:00 AM,T3,Arrival,Domestic,309962
04/18/2018 03:12:41 PM,01/01/2008 12:00:00 AM,T8,Arrival,Domestic,105727
11/10/2019 06:01:31 AM,09/01/2019 12:00:00 AM,T2,Arrival,International,80847
04/18/2018 03:12:41 PM,08/01/2007 12:00:00 AM,T7,Arrival,Domestic,276768
04/18/2018 03:12:41 PM,01/01/2012 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,395
04/18/2018 03:12:41 PM,11/01/2010 12:00:00 AM,T2,Arrival,International,165764
01/30/2019 07:34:09 AM,12/01/2018 12:00:00 AM,T4,Departure,International,76469
04/18/2018 03:12:41 PM,08/01/2009 12:00:00 AM,T4,Departure,Domestic,411723
04/18/2018 03:12:41 PM,12/01/2012 12:00:00 AM,T5,Departure,Domestic,232067
04/18/2018 03:12:41 PM,09/01/2007 12:00:00 AM,TBIT,Departure,International,349220
01/10/2021 06:01:37 AM,11/01/2020 12:00:00 AM,T7,Arrival,International,34970
04/18/2018 03:12:41 PM,12/01/2007 12:00:00 AM,TBIT,Arrival,International,387137
04/18/2018 03:12:41 PM,09/01/2008 12:00:00 AM,T6,Departure,Domestic,236130
04/18/2018 03:12:41 PM,06/01/2017 12:00:00 AM,T1,Arrival,Domestic,419131
04/18/2018 03:12:41 PM,02/01/2010 12:00:00 AM,T3,Arrival,International,14323
04/18/2018 03:12:41 PM,07/01/2013 12:00:00 AM,T5,Departure,Domestic,325346
04/18/2018 03:12:41 PM,08/01/2008 12:00:00 AM,T3,Arrival,Domestic,198749
02/02/2021 08:17:02 AM,01/01/2021 12:00:00 AM,T2,Arrival,International,800
04/18/2018 03:12:41 PM,11/01/2016 12:00:00 AM,TBIT,Departure,International,489324
04/18/2018 03:12:41 PM,05/01/2014 12:00:00 AM,T7,Arrival,International,87474
04/18/2018 03:12:41 PM,04/01/2017 12:00:00 AM,Miscellaneous Terminal,Departure,International,4506
07/11/2018 02:24:22 PM,05/01/2018 12:00:00 AM,TBIT,Departure,Domestic,20317
09/27/2019 07:57:24 AM,08/01/2019 12:00:00 AM,TBIT,Departure,Domestic,27296
04/18/2018 03:12:41 PM,09/01/2009 12:00:00 AM,T3,Arrival,Domestic,159191
04/18/2018 03:12:41 PM,10/01/2015 12:00:00 AM,TBIT,Departure,Domestic,17788
04/18/2018 03:12:41 PM,01/01/2014 12:00:00 AM,T6,Arrival,Domestic,262902
04/18/2018 03:12:41 PM,07/01/2016 12:00:00 AM,T8,Departure,International,14534
04/18/2018 03:12:41 PM,05/01/2009 12:00:00 AM,T5,Departure,International,20595
04/18/2018 03:12:41 PM,02/01/2013 12:00:00 AM,T6,Arrival,International,55198
04/18/2018 03:12:41 PM,03/01/2006 12:00:00 AM,T1,Arrival,Domestic,425575
04/18/2018 03:12:41 PM,11/01/2009 12:00:00 AM,T3,Departure,Domestic,155573
04/18/2018 03:12:41 PM,09/01/2006 12:00:00 AM,T1,Departure,Domestic,376874
04/18/2018 03:12:41 PM,07/01/2016 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,130768
04/18/2018 03:12:41 PM,11/01/2017 12:00:00 AM,T6,Arrival,International,49993
04/18/2018 03:12:41 PM,10/01/2012 12:00:00 AM,T2,Arrival,Domestic,32055
04/18/2018 03:12:41 PM,01/01/2014 12:00:00 AM,TBIT,Arrival,International,425353
04/18/2018 03:12:41 PM,09/01/2008 12:00:00 AM,T2,Departure,Domestic,90164
04/18/2018 03:12:41 PM,02/01/2010 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,53
04/18/2018 03:12:41 PM,02/01/2006 12:00:00 AM,T7,Departure,International,37687
04/18/2018 03:12:41 PM,05/01/2011 12:00:00 AM,T7,Departure,International,35806
04/18/2018 03:12:41 PM,01/01/2018 12:00:00 AM,T8,Arrival,Domestic,96228
04/18/2018 03:12:41 PM,12/01/2014 12:00:00 AM,Miscellaneous Terminal,Arrival,International,26
04/18/2018 03:12:41 PM,01/01/2007 12:00:00 AM,T6,Arrival,International,756
04/18/2018 03:12:41 PM,04/01/2008 12:00:00 AM,T4,Departure,International,40769
04/18/2018 03:12:41 PM,11/01/2013 12:00:00 AM,T8,Departure,International,6238
04/18/2018 03:12:41 PM,02/01/2018 12:00:00 AM,T7,Departure,International,38730
04/18/2018 03:12:41 PM,01/01/2018 12:00:00 AM,T1,Arrival,Domestic,384416
04/18/2018 03:12:41 PM,09/01/2014 12:00:00 AM,T1,Arrival,Domestic,320597
04/18/2018 03:12:41 PM,01/01/2018 12:00:00 AM,Miscellaneous Terminal,Arrival,International,4288
04/18/2018 03:12:41 PM,07/01/2015 12:00:00 AM,T1,Arrival,Domestic,396475
04/18/2018 03:12:41 PM,06/01/2015 12:00:00 AM,T3,Departure,Domestic,301678
04/18/2018 03:12:41 PM,09/01/2007 12:00:00 AM,T2,Arrival,Domestic,95208
04/18/2018 03:12:41 PM,06/01/2008 12:00:00 AM,T5,Arrival,Domestic,218719
04/18/2018 03:12:41 PM,11/01/2006 12:00:00 AM,T1,Departure,International,637
11/10/2020 06:01:35 AM,10/01/2020 12:00:00 AM,TBIT,Arrival,Domestic,312
04/18/2018 03:12:41 PM,07/01/2009 12:00:00 AM,T3,Departure,International,54539
04/18/2018 03:12:41 PM,07/01/2009 12:00:00 AM,T1,Departure,Domestic,407772
04/18/2018 03:12:41 PM,09/01/2016 12:00:00 AM,T6,Arrival,Domestic,295413
04/18/2018 03:12:41 PM,02/01/2009 12:00:00 AM,T3,Arrival,International,14235
04/18/2018 03:12:41 PM,01/01/2015 12:00:00 AM,T8,Departure,International,8715
04/18/2018 03:12:41 PM,10/01/2014 12:00:00 AM,T8,Arrival,International,2362
04/18/2018 03:12:41 PM,08/01/2007 12:00:00 AM,T8,Departure,Domestic,111180
04/18/2018 03:12:41 PM,12/01/2008 12:00:00 AM,T3,Arrival,International,15045
04/18/2018 03:12:41 PM,05/01/2006 12:00:00 AM,T7,Departure,International,36643
04/18/2018 03:12:41 PM,02/01/2017 12:00:00 AM,T1,Arrival,Domestic,326618
04/18/2018 03:12:41 PM,12/01/2012 12:00:00 AM,T4,Arrival,International,20730
08/10/2020 06:01:25 AM,07/01/2020 12:00:00 AM,T1,Arrival,Domestic,116944
04/18/2018 03:12:41 PM,05/01/2009 12:00:00 AM,T2,Departure,Domestic,101571
04/18/2018 03:12:41 PM,11/01/2007 12:00:00 AM,T8,Departure,International,3153
03/10/2021 06:01:08 AM,02/01/2021 12:00:00 AM,Miscellaneous Terminal,Arrival,International,8
04/18/2018 03:12:41 PM,06/01/2012 12:00:00 AM,T6,Arrival,International,20306
04/18/2018 03:12:41 PM,08/01/2016 12:00:00 AM,T2,Departure,Domestic,53451
04/18/2018 03:12:41 PM,10/01/2010 12:00:00 AM,T4,Departure,International,45016
08/23/2019 03:41:00 PM,07/01/2019 12:00:00 AM,T1,Departure,International,9009
12/07/2020 01:58:36 PM,10/01/2020 12:00:00 AM,T4,Arrival,Domestic,170655
04/18/2018 03:12:41 PM,09/01/2011 12:00:00 AM,T1,Departure,Domestic,353377
04/18/2018 03:12:41 PM,02/01/2015 12:00:00 AM,T1,Arrival,Domestic,298575
04/18/2018 03:12:41 PM,06/01/2017 12:00:00 AM,T3,Departure,Domestic,309161
04/18/2018 03:12:41 PM,01/01/2015 12:00:00 AM,TBIT,Departure,International,435612
04/18/2018 03:12:41 PM,06/01/2008 12:00:00 AM,T6,Departure,International,4937
08/03/2020 07:35:04 AM,06/01/2020 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,187
05/23/2018 07:44:39 AM,04/01/2018 12:00:00 AM,Miscellaneous Terminal,Arrival,International,6072
07/11/2018 02:24:22 PM,06/01/2018 12:00:00 AM,TBIT,Arrival,Domestic,8739
09/26/2018 09:27:08 AM,08/01/2018 12:00:00 AM,T8,Arrival,Domestic,177207
04/18/2018 03:12:41 PM,08/01/2013 12:00:00 AM,T8,Departure,International,6199
04/18/2018 03:12:41 PM,03/01/2013 12:00:00 AM,TBIT,Departure,Domestic,7619
04/18/2018 03:12:41 PM,09/01/2013 12:00:00 AM,T3,Arrival,Domestic,211892
04/18/2018 03:12:41 PM,11/01/2006 12:00:00 AM,T6,Departure,International,3803
04/18/2018 03:12:41 PM,08/01/2010 12:00:00 AM,T6,Arrival,Domestic,308222
04/18/2018 03:12:41 PM,09/01/2010 12:00:00 AM,Miscellaneous Terminal,Arrival,International,9
04/18/2018 03:12:41 PM,03/01/2008 12:00:00 AM,T5,Arrival,Domestic,197027
04/18/2018 03:12:41 PM,11/01/2014 12:00:00 AM,T5,Arrival,Domestic,293539
04/29/2020 07:14:24 AM,03/01/2020 12:00:00 AM,T2,Arrival,International,43975
04/18/2018 03:12:41 PM,05/01/2012 12:00:00 AM,T7,Arrival,International,73602
04/18/2018 03:12:41 PM,03/01/2011 12:00:00 AM,T2,Departure,International,186213
04/18/2018 03:12:41 PM,07/01/2011 12:00:00 AM,T6,Arrival,International,8275
10/10/2019 06:01:25 AM,09/01/2019 12:00:00 AM,T1,Departure,International,5267
02/28/2020 08:21:30 AM,01/01/2020 12:00:00 AM,T8,Departure,Domestic,117653
04/18/2018 03:12:41 PM,01/01/2006 12:00:00 AM,T8,Arrival,Domestic,101253
04/18/2018 03:12:41 PM,06/01/2010 12:00:00 AM,T3,Arrival,Domestic,176694
04/18/2018 03:12:41 PM,03/01/2010 12:00:00 AM,T2,Arrival,International,161387
04/18/2018 03:12:41 PM,04/01/2008 12:00:00 AM,Imperial Terminal,Arrival,Domestic,146
04/18/2018 03:12:41 PM,07/01/2008 12:00:00 AM,T5,Departure,International,50295
04/18/2018 03:12:41 PM,10/01/2014 12:00:00 AM,T5,Departure,International,48543
04/18/2018 03:12:41 PM,11/01/2009 12:00:00 AM,T4,Arrival,International,18399
04/18/2018 03:12:41 PM,05/01/2015 12:00:00 AM,T2,Departure,International,186395
04/18/2018 03:12:41 PM,08/01/2009 12:00:00 AM,T7,Arrival,International,29330
04/18/2018 03:12:41 PM,09/01/2016 12:00:00 AM,TBIT,Departure,International,549797
04/18/2018 03:12:41 PM,02/01/2009 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,218
04/18/2018 03:12:41 PM,11/01/2013 12:00:00 AM,T4,Arrival,Domestic,331106
04/18/2018 03:12:41 PM,12/01/2006 12:00:00 AM,T2,Departure,International,167888
04/18/2018 03:12:41 PM,10/01/2016 12:00:00 AM,TBIT,Departure,International,561063
04/18/2018 03:12:41 PM,04/01/2006 12:00:00 AM,Imperial Terminal,Arrival,Domestic,545
04/18/2018 03:12:41 PM,06/01/2013 12:00:00 AM,TBIT,Arrival,Domestic,8695
04/18/2018 03:12:41 PM,02/01/2012 12:00:00 AM,T8,Arrival,International,1589
04/18/2018 03:12:41 PM,01/01/2014 12:00:00 AM,TBIT,Departure,Domestic,6262
04/18/2018 03:12:41 PM,03/01/2013 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,79611
04/18/2018 03:12:41 PM,05/01/2010 12:00:00 AM,T7,Arrival,Domestic,236150
04/18/2018 03:12:41 PM,04/01/2015 12:00:00 AM,TBIT,Arrival,International,496837
05/28/2019 06:24:45 AM,04/01/2019 12:00:00 AM,T6,Departure,Domestic,243156
04/18/2018 03:12:41 PM,04/01/2009 12:00:00 AM,T1,Arrival,Domestic,380872
04/18/2018 03:12:41 PM,01/01/2015 12:00:00 AM,TBIT,Arrival,Domestic,12222
04/18/2018 03:12:41 PM,08/01/2012 12:00:00 AM,T1,Departure,Domestic,460609
04/18/2018 03:12:41 PM,08/01/2012 12:00:00 AM,T3,Arrival,Domestic,204654
04/18/2018 03:12:41 PM,12/01/2013 12:00:00 AM,T8,Arrival,International,3540
04/18/2018 03:12:41 PM,11/01/2012 12:00:00 AM,T6,Departure,International,64003
04/18/2018 03:12:41 PM,12/01/2006 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,799
04/18/2018 03:12:41 PM,05/01/2016 12:00:00 AM,TBIT,Departure,Domestic,35825
04/18/2018 03:12:41 PM,10/01/2006 12:00:00 AM,T2,Arrival,International,157705
04/18/2018 03:12:41 PM,04/01/2014 12:00:00 AM,T5,Arrival,International,43672
04/18/2018 03:12:41 PM,11/01/2016 12:00:00 AM,T3,Departure,International,2428
04/18/2018 03:12:41 PM,10/01/2008 12:00:00 AM,T7,Departure,Domestic,229758
04/18/2018 03:12:41 PM,05/01/2013 12:00:00 AM,TBIT,Arrival,International,391031
04/18/2018 03:12:41 PM,07/01/2016 12:00:00 AM,Miscellaneous Terminal,Arrival,International,5031
04/18/2018 03:12:41 PM,06/01/2013 12:00:00 AM,TBIT,Arrival,International,449595
01/10/2020 06:01:24 AM,12/01/2019 12:00:00 AM,T3,Departure,Domestic,272217
04/10/2020 06:01:22 AM,03/01/2020 12:00:00 AM,TBIT,Departure,Domestic,10871
04/18/2018 03:12:41 PM,11/01/2015 12:00:00 AM,T2,Arrival,Domestic,37733
05/10/2020 06:01:34 AM,04/01/2020 12:00:00 AM,T7,Departure,Domestic,14291
04/18/2018 03:12:41 PM,10/01/2013 12:00:00 AM,T3,Arrival,Domestic,230194
04/18/2018 03:12:41 PM,04/01/2008 12:00:00 AM,TBIT,Departure,Domestic,329
11/14/2019 03:00:43 PM,10/01/2019 12:00:00 AM,T5,Departure,Domestic,423364
04/18/2018 03:12:41 PM,04/01/2013 12:00:00 AM,T5,Arrival,International,43521
04/18/2018 03:12:41 PM,03/01/2008 12:00:00 AM,T4,Arrival,International,78708
05/23/2018 07:44:39 AM,04/01/2018 12:00:00 AM,TBIT,Arrival,Domestic,7396
04/18/2018 03:12:41 PM,07/01/2016 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,127617
04/18/2018 03:12:41 PM,03/01/2017 12:00:00 AM,T7,Arrival,Domestic,273834
03/14/2019 06:45:08 AM,02/01/2019 12:00:00 AM,T2,Departure,International,70437
05/28/2019 06:24:45 AM,04/01/2019 12:00:00 AM,T5,Arrival,International,5776
04/18/2018 03:12:41 PM,04/01/2009 12:00:00 AM,T7,Departure,International,26068
04/18/2018 03:12:41 PM,07/01/2014 12:00:00 AM,T5,Departure,International,30332
04/18/2018 03:12:41 PM,01/01/2016 12:00:00 AM,T5,Departure,International,66265
04/18/2018 03:12:41 PM,05/01/2017 12:00:00 AM,T4,Departure,Domestic,321042
04/18/2018 03:12:41 PM,01/01/2006 12:00:00 AM,T3,Arrival,International,26585
04/18/2018 03:12:41 PM,05/01/2011 12:00:00 AM,T7,Arrival,Domestic,228224
04/18/2018 03:12:41 PM,07/01/2010 12:00:00 AM,T4,Arrival,Domestic,419766
03/10/2020 06:01:27 AM,02/01/2020 12:00:00 AM,T1,Departure,International,397
04/18/2018 03:12:41 PM,05/01/2015 12:00:00 AM,T6,Arrival,Domestic,296301
04/18/2018 03:12:41 PM,10/01/2011 12:00:00 AM,T3,Arrival,International,12737
04/18/2018 03:12:41 PM,04/01/2015 12:00:00 AM,T2,Arrival,International,168743
12/26/2018 06:52:40 AM,11/01/2018 12:00:00 AM,T5,Arrival,International,10184
04/18/2018 03:12:41 PM,05/01/2009 12:00:00 AM,T8,Departure,Domestic,99339
04/18/2018 03:12:41 PM,05/01/2011 12:00:00 AM,T7,Arrival,International,23167
04/18/2018 03:12:41 PM,04/01/2007 12:00:00 AM,T3,Departure,Domestic,165000
04/18/2018 03:12:41 PM,12/01/2015 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,97868
04/01/2021 09:37:48 AM,02/01/2021 12:00:00 AM,T5,Departure,International,657
04/10/2019 06:01:25 AM,03/01/2019 12:00:00 AM,T5,Departure,Domestic,395707
04/18/2018 03:12:41 PM,01/01/2007 12:00:00 AM,T1,Departure,Domestic,381419
04/18/2018 03:12:41 PM,06/01/2010 12:00:00 AM,T8,Departure,International,8913
04/18/2018 03:12:41 PM,05/01/2017 12:00:00 AM,T6,Departure,Domestic,311405
04/18/2018 03:12:41 PM,11/01/2008 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,333
04/18/2018 03:12:41 PM,06/01/2007 12:00:00 AM,T4,Arrival,International,59844
05/10/2019 06:01:23 AM,04/01/2019 12:00:00 AM,T7,Departure,Domestic,333158
04/18/2018 03:12:41 PM,01/01/2007 12:00:00 AM,T8,Arrival,International,3273
09/28/2020 04:07:45 PM,08/01/2020 12:00:00 AM,T8,Arrival,Domestic,9694
05/10/2019 06:01:23 AM,04/01/2019 12:00:00 AM,T8,Departure,Domestic,147019
04/18/2018 03:12:41 PM,01/01/2016 12:00:00 AM,T8,Departure,International,7627
04/18/2018 03:12:41 PM,11/01/2006 12:00:00 AM,T3,Arrival,Domestic,150518
04/18/2018 03:12:41 PM,06/01/2008 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,183
04/18/2018 03:12:41 PM,05/01/2014 12:00:00 AM,T4,Arrival,Domestic,379696
04/18/2018 03:12:41 PM,08/01/2014 12:00:00 AM,T1,Departure,Domestic,381989
09/26/2018 09:27:08 AM,08/01/2018 12:00:00 AM,T4,Departure,International,81311
04/18/2018 03:12:41 PM,08/01/2017 12:00:00 AM,T4,Arrival,Domestic,378528
04/18/2018 03:12:41 PM,01/01/2016 12:00:00 AM,Miscellaneous Terminal,Arrival,International,4727
08/03/2020 07:35:04 AM,06/01/2020 12:00:00 AM,T5,Departure,Domestic,76972
04/18/2018 03:12:41 PM,08/01/2016 12:00:00 AM,T2,Arrival,Domestic,58812
04/18/2018 03:12:41 PM,11/01/2008 12:00:00 AM,T6,Arrival,Domestic,219532
04/18/2018 03:12:41 PM,04/01/2009 12:00:00 AM,T6,Arrival,International,213
04/18/2018 03:12:41 PM,05/01/2017 12:00:00 AM,T4,Arrival,Domestic,340844
04/18/2018 03:12:41 PM,07/01/2006 12:00:00 AM,T8,Departure,Domestic,116863
04/18/2018 03:12:41 PM,10/01/2009 12:00:00 AM,T6,Arrival,International,10834
04/18/2018 03:12:41 PM,05/01/2006 12:00:00 AM,T3,Departure,Domestic,145835
04/18/2018 03:12:41 PM,08/01/2011 12:00:00 AM,T5,Departure,Domestic,289052
04/18/2018 03:12:41 PM,07/01/2007 12:00:00 AM,Miscellaneous Terminal,Arrival,International,2
05/28/2019 06:24:45 AM,04/01/2019 12:00:00 AM,T2,Departure,Domestic,289611
04/18/2018 03:12:41 PM,05/01/2009 12:00:00 AM,T1,Departure,Domestic,374964
03/03/2021 10:48:12 AM,01/01/2021 12:00:00 AM,T8,Arrival,Domestic,27255
04/18/2018 03:12:41 PM,05/01/2007 12:00:00 AM,T3,Departure,International,62716
04/18/2018 03:12:41 PM,12/01/2014 12:00:00 AM,T7,Departure,Domestic,325034
04/18/2018 03:12:41 PM,04/01/2011 12:00:00 AM,T2,Departure,Domestic,26118
04/18/2018 03:12:41 PM,02/01/2008 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,342
06/24/2019 01:17:06 PM,05/01/2019 12:00:00 AM,T6,Arrival,International,57959
04/18/2018 03:12:41 PM,04/01/2009 12:00:00 AM,T2,Arrival,Domestic,95027
04/18/2018 03:12:41 PM,01/01/2009 12:00:00 AM,T6,Departure,Domestic,164247
04/18/2018 03:12:41 PM,12/01/2006 12:00:00 AM,TBIT,Arrival,International,352428
04/18/2018 03:12:41 PM,03/01/2007 12:00:00 AM,T6,Departure,Domestic,214758
04/18/2018 03:12:41 PM,06/01/2010 12:00:00 AM,T1,Arrival,Domestic,393387
04/18/2018 03:12:41 PM,11/01/2011 12:00:00 AM,TBIT,Arrival,International,347432
04/18/2018 03:12:41 PM,08/01/2008 12:00:00 AM,T2,Departure,Domestic,110858
04/18/2018 03:12:41 PM,11/01/2013 12:00:00 AM,T7,Arrival,International,77455
04/18/2018 03:12:41 PM,04/01/2008 12:00:00 AM,T1,Departure,International,274
08/03/2020 07:35:04 AM,06/01/2020 12:00:00 AM,T8,Arrival,Domestic,142
04/18/2018 03:12:41 PM,01/01/2008 12:00:00 AM,T8,Departure,International,3189
04/18/2018 03:12:41 PM,08/01/2015 12:00:00 AM,T4,Departure,International,58094
04/18/2018 03:12:41 PM,04/01/2012 12:00:00 AM,T7,Arrival,International,71636
04/18/2018 03:12:41 PM,01/01/2008 12:00:00 AM,T7,Departure,Domestic,207093
04/18/2018 03:12:41 PM,07/01/2010 12:00:00 AM,T2,Arrival,International,209013
04/18/2018 03:12:41 PM,07/01/2008 12:00:00 AM,T3,Departure,Domestic,206619
04/18/2018 03:12:41 PM,02/01/2013 12:00:00 AM,T2,Arrival,International,150854
04/18/2018 03:12:41 PM,12/01/2008 12:00:00 AM,T4,Arrival,International,34976
04/18/2018 03:12:41 PM,12/01/2013 12:00:00 AM,T5,Departure,International,44444
04/18/2018 03:12:41 PM,07/01/2010 12:00:00 AM,T7,Departure,International,31085
04/18/2018 03:12:41 PM,10/01/2007 12:00:00 AM,T6,Departure,International,3609
04/18/2018 03:12:41 PM,09/01/2009 12:00:00 AM,T5,Departure,International,20948
04/18/2018 03:12:41 PM,11/01/2017 12:00:00 AM,T2,Departure,International,105762
04/18/2018 03:12:41 PM,07/01/2010 12:00:00 AM,T5,Departure,International,22809
04/18/2018 03:12:41 PM,04/01/2017 12:00:00 AM,T3,Departure,International,2757
12/26/2018 06:52:40 AM,11/01/2018 12:00:00 AM,T2,Arrival,International,94334
04/18/2018 03:12:41 PM,04/01/2014 12:00:00 AM,T7,Departure,International,40820
04/18/2018 03:12:41 PM,04/01/2006 12:00:00 AM,T5,Departure,International,28241
04/18/2018 03:12:41 PM,10/01/2016 12:00:00 AM,T3,Departure,International,2180
04/18/2018 03:12:41 PM,06/01/2017 12:00:00 AM,T6,Arrival,Domestic,270767
04/18/2018 03:12:41 PM,09/01/2014 12:00:00 AM,T7,Departure,Domestic,247028
04/18/2018 03:12:41 PM,09/01/2010 12:00:00 AM,T5,Departure,International,16400
04/18/2018 03:12:41 PM,10/01/2017 12:00:00 AM,T8,Arrival,International,4761
04/08/2020 09:58:08 AM,03/01/2020 12:00:00 AM,T3,Departure,Domestic,125127
04/18/2018 03:12:41 PM,09/01/2016 12:00:00 AM,Miscellaneous Terminal,Departure,International,2004
04/18/2018 03:12:41 PM,09/01/2013 12:00:00 AM,TBIT,Arrival,Domestic,8693
04/18/2018 03:12:41 PM,03/01/2006 12:00:00 AM,T7,Departure,International,43017
04/08/2020 09:58:08 AM,02/01/2020 12:00:00 AM,T8,Departure,International,2924
09/27/2019 07:57:24 AM,08/01/2019 12:00:00 AM,T5,Arrival,Domestic,474083
04/18/2018 03:12:41 PM,04/01/2012 12:00:00 AM,T4,Departure,Domestic,426688
04/18/2018 03:12:41 PM,10/01/2009 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,78
04/18/2018 03:12:41 PM,10/01/2017 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,122702
04/29/2019 01:10:30 PM,01/01/2019 12:00:00 AM,TBIT,Arrival,International,764497
04/18/2018 03:12:41 PM,01/01/2011 12:00:00 AM,T3,Arrival,Domestic,182314
04/18/2018 03:12:41 PM,06/01/2007 12:00:00 AM,T4,Departure,Domestic,437459
04/10/2019 06:01:25 AM,03/01/2019 12:00:00 AM,T2,Arrival,Domestic,221637
04/18/2018 03:12:41 PM,05/01/2008 12:00:00 AM,T4,Departure,Domestic,410592
04/18/2018 03:12:41 PM,04/01/2006 12:00:00 AM,Imperial Terminal,Departure,Domestic,445
04/18/2018 03:12:41 PM,09/01/2007 12:00:00 AM,T7,Departure,Domestic,218958
04/18/2018 03:12:41 PM,09/01/2011 12:00:00 AM,T4,Arrival,International,12874
04/18/2018 03:12:41 PM,09/01/2009 12:00:00 AM,T2,Departure,International,150316
10/29/2018 10:20:51 AM,09/01/2018 12:00:00 AM,T2,Arrival,International,119522
04/18/2018 03:12:41 PM,04/01/2016 12:00:00 AM,Imperial Terminal,Arrival,Domestic,56
04/18/2018 03:12:41 PM,12/01/2009 12:00:00 AM,TBIT,Arrival,International,417138
04/18/2018 03:12:41 PM,11/01/2008 12:00:00 AM,T6,Arrival,International,426
04/18/2018 03:12:41 PM,10/01/2017 12:00:00 AM,T3,Arrival,Domestic,318036
04/18/2018 03:12:41 PM,06/01/2006 12:00:00 AM,T3,Arrival,International,19948
